"Participant","Date","Difficulty","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","NumberOfShots","NumberOfActions"
"054","2022-04-28_17-15-21","multitask",-740,-490,-350,-150,250,15,16,13.3333333333333,25,32,82,341
"055","2022-04-29_14-41-54","monotask",1430,-70,0,0,1500,0,0,NA,NA,88,195,446
"055","2022-04-29_14-46-09","multitask",920,-430,300,800,250,13,18,46.1538461538462,83.3333333333333,33,130,513
"055","2022-04-29_14-49-36","monotask",1315,-185,0,0,1500,0,0,NA,NA,88,192,467
"055","2022-04-29_14-53-01","multitask",1270,-240,400,610,500,9,17,88.8888888888889,76.4705882352941,39,127,457
"055","2022-04-29_14-56-24","monotask",1600,-150,0,0,1750,0,0,NA,NA,96,184,492
"055","2022-04-29_14-59-49","multitask",1755,-375,850,780,500,15,18,80,83.3333333333333,38,140,444
"055","2022-04-29_15-03-03","monotask",1915,-85,0,0,2000,0,0,NA,NA,132,234,468
"055","2022-04-29_15-06-19","multitask",2305,-35,800,790,750,15,19,66.6666666666667,84.2105263157895,57,162,446
"055","2022-04-29_15-09-53","monotask",2115,-135,0,0,2250,0,0,NA,NA,138,221,589
"055","2022-04-29_15-13-14","multitask",1980,-170,550,850,750,13,19,76.9230769230769,89.4736842105263,45,144,461
"056","2022-04-29_17-52-37","monotask",750,0,0,0,750,0,0,NA,NA,50,111,434
"056","2022-04-29_17-55-53","multitask",1035,-255,200,840,250,15,21,20,76.1904761904762,31,106,442
"056","2022-04-29_17-59-19","monotask",1250,0,0,0,1250,0,0,NA,NA,72,123,375
"056","2022-04-29_18-03-12","multitask",1430,-120,150,900,500,14,17,21.4285714285714,100,31,105,408
"056","2022-04-29_18-06-38","monotask",1465,-35,0,0,1500,0,0,NA,NA,79,134,337
"056","2022-04-29_18-10-00","multitask",980,-670,100,800,750,5,17,40,88.2352941176471,44,104,393
"056","2022-04-29_18-13-39","monotask",1700,-50,0,0,1750,0,0,NA,NA,88,128,356
"056","2022-04-29_18-16-49","multitask",260,-510,50,220,500,10,16,10,56.25,32,85,376
"056","2022-04-29_18-20-24","monotask",1150,-100,0,0,1250,0,0,NA,NA,67,133,389
"056","2022-04-29_18-23-46","multitask",1020,-170,100,590,500,13,18,15.3846153846154,72.2222222222222,36,103,406
"057","2022-05-06_14-25-22","monotask",510,-240,0,0,750,0,0,NA,NA,52,100,268
"057","2022-05-06_14-29-56","multitask",-625,-1275,50,100,500,12,17,33.3333333333333,35.2941176470588,35,85,286
"057","2022-05-06_14-33-50","monotask",-570,-1320,0,0,750,0,0,NA,NA,52,106,320
"057","2022-05-06_14-37-09","multitask",45,-855,250,650,0,12,18,50,77.7777777777778,24,101,343
"057","2022-05-06_14-41-04","monotask",350,-650,0,0,1000,0,0,NA,NA,64,113,311
"057","2022-05-06_14-44-28","multitask",310,-1400,300,410,1000,9,18,66.6666666666667,55.5555555555556,49,135,339
"057","2022-05-06_14-48-19","monotask",-25,-1275,0,0,1250,0,0,NA,NA,83,143,356
"057","2022-05-06_14-51-41","multitask",965,-975,400,790,750,11,20,63.6363636363636,75,43,132,354
"057","2022-05-06_14-55-28","monotask",1135,-615,0,0,1750,0,0,NA,NA,107,202,444
"057","2022-05-06_14-59-11","multitask",610,-1110,150,570,1000,8,20,50,55,55,144,329
"058","2022-05-09_14-57-09","monotask",295,-205,0,0,500,0,0,NA,NA,29,92,373
"058","2022-05-09_15-00-59","multitask",1415,-205,400,720,500,9,17,66.6666666666667,82.3529411764706,29,111,367
"058","2022-05-09_15-05-08","monotask",950,-50,0,0,1000,0,0,NA,NA,54,110,361
"058","2022-05-09_15-08-22","multitask",680,-750,250,680,500,14,21,35.7142857142857,61.9047619047619,34,106,374
"058","2022-05-09_15-11-47","monotask",1250,0,0,0,1250,0,0,NA,NA,69,125,326
"058","2022-05-09_15-15-10","multitask",-295,-1055,100,410,250,12,17,25,64.7058823529412,27,104,357
"058","2022-05-09_15-18-57","monotask",1150,-100,0,0,1250,0,0,NA,NA,72,154,361
"058","2022-05-09_15-22-15","multitask",1530,-370,650,1000,250,12,20,66.6666666666667,90,33,107,393
"058","2022-05-09_15-25-52","monotask",2000,0,0,0,2000,0,0,NA,NA,106,189,345
"058","2022-05-09_15-29-30","multitask",1970,-170,550,1090,500,17,22,47.0588235294118,90.9090909090909,36,132,373
"059","2022-05-09_17-29-12","monotask",370,-630,0,0,1000,0,0,NA,NA,55,136,417
"059","2022-05-09_17-32-32","multitask",-1530,-2180,-100,500,250,11,18,18.1818181818182,55.5555555555556,15,62,341
"059","2022-05-09_17-36-26","monotask",235,-765,0,0,1000,0,0,NA,NA,66,162,483
"059","2022-05-09_17-39-49","multitask",-595,-1655,200,610,250,15,16,26.6666666666667,81.25,18,69,338
"059","2022-05-09_17-43-10","monotask",-1415,-2165,0,0,750,0,0,NA,NA,56,139,457
"059","2022-05-09_17-46-22","multitask",-1475,-2425,250,200,500,14,17,28.5714285714286,41.1764705882353,29,96,353
"059","2022-05-09_17-49-39","monotask",-720,-1470,0,0,750,0,0,NA,NA,50,118,394
"059","2022-05-09_17-52-50","multitask",-650,-1530,150,480,250,16,18,37.5,61.1111111111111,20,68,348
"059","2022-05-09_17-56-38","monotask",-790,-1540,0,0,750,0,0,NA,NA,56,126,423
"059","2022-05-09_17-59-55","multitask",-675,-1545,400,470,0,17,18,35.2941176470588,55.5555555555556,20,74,384
"060","2022-05-10_10-19-28","monotask",140,-360,0,0,500,0,0,NA,NA,49,118,353
"060","2022-05-10_10-22-55","multitask",-925,-1965,-50,840,250,16,21,31.25,76.1904761904762,27,114,387
"060","2022-05-10_10-26-19","monotask",-305,-1055,0,0,750,0,0,NA,NA,56,145,408
"060","2022-05-10_10-29-48","multitask",-545,-1425,-50,680,250,14,19,21.4285714285714,68.4210526315789,31,143,431
"060","2022-05-10_10-33-08","monotask",-215,-965,0,0,750,0,0,NA,NA,45,107,375
"060","2022-05-10_10-36-18","multitask",-1140,-1460,-350,170,500,10,16,20,43.75,24,71,366
"060","2022-05-10_10-39-38","monotask",-350,-1350,0,0,1000,0,0,NA,NA,52,136,431
"060","2022-05-10_10-42-49","multitask",-1490,-2270,0,530,250,10,18,30,61.1111111111111,28,119,397
"060","2022-05-10_10-46-07","monotask",-250,-1250,0,0,1000,0,0,NA,NA,51,117,409
"060","2022-05-10_10-49-21","multitask",-550,-1580,150,630,250,11,17,36.3636363636364,76.4705882352941,34,132,409
"061","2022-05-10_16-38-31","monotask",780,-220,0,0,1000,0,0,NA,NA,63,97,398
"061","2022-05-10_16-42-02","multitask",1585,-255,700,640,500,12,19,75,73.6842105263158,32,90,361
"061","2022-05-10_16-45-45","monotask",1165,-85,0,0,1250,0,0,NA,NA,65,109,433
"061","2022-05-10_16-48-59","multitask",1935,-485,850,820,750,15,19,66.6666666666667,84.2105263157895,36,92,388
"061","2022-05-10_16-52-22","monotask",245,-755,0,0,1000,0,0,NA,NA,61,100,384
"061","2022-05-10_16-55-31","multitask",1895,-505,1100,800,500,17,19,70.5882352941177,78.9473684210526,29,75,371
"061","2022-05-10_16-58-52","monotask",730,-520,0,0,1250,0,0,NA,NA,71,105,399
"061","2022-05-10_17-02-12","multitask",1710,-100,600,710,500,10,17,70,88.2352941176471,31,77,357
"061","2022-05-10_17-05-31","monotask",1100,-150,0,0,1250,0,0,NA,NA,76,103,340
"061","2022-05-10_17-08-43","multitask",1960,-150,700,660,750,13,19,69.2307692307692,73.6842105263158,41,86,363
"062","2022-05-11_16-52-31","monotask",1650,-100,0,0,1750,0,0,NA,NA,100,186,528
"062","2022-05-11_16-55-51","multitask",860,-520,450,430,500,14,19,42.8571428571429,57.8947368421053,38,107,451
"062","2022-05-11_16-59-33","monotask",1440,-310,0,0,1750,0,0,NA,NA,101,182,577
"062","2022-05-11_17-02-45","multitask",1585,-475,450,860,750,12,19,50,89.4736842105263,38,107,468
"062","2022-05-11_17-06-11","monotask",1175,-575,0,0,1750,0,0,NA,NA,89,153,553
"062","2022-05-11_17-09-21","multitask",1785,-385,550,870,750,13,20,53.8461538461538,90,48,112,478
"062","2022-05-11_17-12-39","monotask",1355,-395,0,0,1750,0,0,NA,NA,90,150,542
"062","2022-05-11_17-15-48","multitask",1665,-555,600,870,750,12,20,58.3333333333333,85,45,100,460
"062","2022-05-11_17-19-00","monotask",2345,-405,0,0,2750,0,0,NA,NA,131,202,625
"062","2022-05-11_17-22-10","multitask",1050,-1040,350,740,1000,9,21,55.5555555555556,66.6666666666667,50,122,511
"063","2022-05-12_13-54-09","monotask",415,-335,0,0,750,0,0,NA,NA,45,83,320
"063","2022-05-12_13-58-05","multitask",60,-960,50,470,500,10,16,10,56.25,33,69,339
"063","2022-05-12_14-01-40","monotask",950,-50,0,0,1000,0,0,NA,NA,48,99,354
"063","2022-05-12_14-04-49","multitask",-295,-805,50,-40,500,14,17,14.2857142857143,23.5294117647059,30,69,335
"063","2022-05-12_14-08-09","monotask",865,-135,0,0,1000,0,0,NA,NA,51,94,342
"063","2022-05-12_14-11-20","multitask",250,-720,50,420,500,13,17,7.69230769230769,64.7058823529412,29,69,343
"063","2022-05-12_14-14-38","monotask",665,-335,0,0,1000,0,0,NA,NA,50,96,350
"063","2022-05-12_14-17-47","multitask",105,-1085,50,640,500,16,19,6.25,68.4210526315789,34,85,340
"063","2022-05-12_14-21-06","monotask",1000,0,0,0,1000,0,0,NA,NA,65,111,281
"063","2022-05-12_14-24-55","multitask",890,-300,50,640,500,14,18,7.14285714285714,72.2222222222222,34,72,308
"064","2022-05-13_13-50-10","monotask",-890,-1640,0,0,750,0,0,NA,NA,45,94,256
"064","2022-05-13_13-53-29","multitask",-900,-1490,300,290,0,12,17,33.3333333333333,47.0588235294118,14,55,261
"064","2022-05-13_13-57-01","monotask",-505,-1005,0,0,500,0,0,NA,NA,42,97,285
"064","2022-05-13_14-00-13","multitask",-890,-1070,-100,280,0,9,18,22.2222222222222,44.4444444444444,10,54,262
"064","2022-05-13_14-03-40","monotask",-235,-1235,0,0,1000,0,0,NA,NA,62,121,318
"064","2022-05-13_14-07-13","multitask",-1100,-1480,-50,430,0,7,18,0,50,8,52,241
"064","2022-05-13_14-11-04","monotask",-460,-1210,0,0,750,0,0,NA,NA,61,118,349
"064","2022-05-13_14-14-35","multitask",540,-880,550,620,250,15,20,80,65,21,79,278
"064","2022-05-13_14-18-30","monotask",25,-1225,0,0,1250,0,0,NA,NA,75,122,344
"064","2022-05-13_14-21-41","multitask",-200,-1090,-50,690,250,9,19,11.1111111111111,68.4210526315789,21,66,252
"065","2022-05-17_10-15-32","monotask",510,-240,0,0,750,0,0,NA,NA,37,74,279
"065","2022-05-17_10-18-49","multitask",35,-755,200,340,250,17,17,17.6470588235294,58.8235294117647,16,59,280
"065","2022-05-17_10-22-49","monotask",-1670,-1920,0,0,250,0,0,NA,NA,31,71,298
"065","2022-05-17_10-26-13","multitask",-1395,-1975,-50,380,250,15,16,13.3333333333333,56.25,16,63,286
"065","2022-05-17_10-29-49","monotask",-815,-1065,0,0,250,0,0,NA,NA,22,68,265
"065","2022-05-17_10-33-02","multitask",0,-1370,550,570,250,15,21,46.6666666666667,52.3809523809524,13,51,286
"065","2022-05-17_10-36-19","monotask",-1010,-1260,0,0,250,0,0,NA,NA,21,60,293
"065","2022-05-17_10-39-41","multitask",-760,-1480,150,320,250,11,15,27.2727272727273,60,14,53,292
"065","2022-05-17_10-42-52","monotask",-205,-455,0,0,250,0,0,NA,NA,23,42,261
"065","2022-05-17_10-46-05","multitask",-255,-1225,50,670,250,12,21,16.6666666666667,66.6666666666667,19,60,257
"066","2022-05-18_09-43-47","monotask",1000,0,0,0,1000,0,0,NA,NA,63,138,368
"066","2022-05-18_09-47-20","multitask",1565,-405,300,920,750,15,19,26.6666666666667,89.4736842105263,40,98,367
"066","2022-05-18_09-51-10","monotask",1165,-85,0,0,1250,0,0,NA,NA,72,139,439
"066","2022-05-18_09-54-21","multitask",1040,-540,150,680,750,18,17,22.2222222222222,76.4705882352941,47,101,388
"066","2022-05-18_09-57-49","monotask",1415,-85,0,0,1500,0,0,NA,NA,79,145,434
"066","2022-05-18_10-01-14","multitask",1605,-385,450,790,750,15,19,53.3333333333333,78.9473684210526,45,109,422
"066","2022-05-18_10-04-35","monotask",1580,-170,0,0,1750,0,0,NA,NA,92,159,511
"066","2022-05-18_10-07-45","multitask",1280,-290,50,770,750,12,18,33.3333333333333,88.8888888888889,53,121,415
"066","2022-05-18_10-11-02","monotask",1565,-185,0,0,1750,0,0,NA,NA,93,168,467
"066","2022-05-18_10-14-12","multitask",2590,-50,400,990,1250,16,21,50,90.4761904761905,62,130,429
"067","2022-05-18_11-54-08","monotask",1915,-85,0,0,2000,0,0,NA,NA,118,237,585
"067","2022-05-18_11-57-27","multitask",2125,-135,250,760,1250,15,21,53.3333333333333,76.1904761904762,63,180,509
"067","2022-05-18_12-09-01","multitask",1635,-135,150,620,1000,9,18,44.4444444444444,77.7777777777778,64,146,536
"067","2022-05-18_12-12-34","monotask",3950,-50,0,0,4000,0,0,NA,NA,205,311,690
"067","2022-05-18_12-16-09","multitask",2500,-420,450,970,1500,12,22,50,81.8181818181818,85,195,544
"067","2022-05-18_12-19-24","monotask",4830,-670,0,0,5500,0,0,NA,NA,274,353,687
"067","2022-05-18_12-22-47","multitask",1895,-485,450,680,1250,13,19,53.8461538461538,78.9473684210526,79,194,562
"067","2022-05-18_12-26-23","monotask",5365,-385,0,0,5750,0,0,NA,NA,286,375,723
"067","2022-05-18_12-29-35","multitask",2315,-135,50,1150,1250,7,23,57.1428571428571,95.6521739130435,88,191,565
"068","2022-05-19_13-53-08","monotask",930,-70,0,0,1000,0,0,NA,NA,54,96,303
"068","2022-05-19_13-56-27","multitask",1265,-505,300,970,500,12,22,50,81.8181818181818,26,98,321
"068","2022-05-19_14-00-18","monotask",1250,0,0,0,1250,0,0,NA,NA,64,121,339
"068","2022-05-19_14-04-07","multitask",1345,-185,200,830,500,8,20,62.5,80,30,89,313
"068","2022-05-19_14-07-28","monotask",250,-750,0,0,1000,0,0,NA,NA,61,121,291
"068","2022-05-19_14-10-41","multitask",1660,-450,350,1010,750,17,20,47.0588235294118,95,39,103,303
"068","2022-05-19_14-14-07","monotask",850,-400,0,0,1250,0,0,NA,NA,65,130,363
"068","2022-05-19_14-17-24","multitask",990,-450,250,690,500,9,19,77.7777777777778,73.6842105263158,30,95,347
"068","2022-05-19_14-20-44","monotask",1250,0,0,0,1250,0,0,NA,NA,67,140,389
"068","2022-05-19_14-23-56","multitask",2150,-100,450,1050,750,13,22,84.6153846153846,86.3636363636364,50,114,327
"069","2022-05-20_09-56-55","monotask",765,-485,0,0,1250,0,0,NA,NA,62,145,371
"069","2022-05-20_10-00-16","multitask",-700,-1880,250,430,500,10,19,50,52.6315789473684,29,132,356
"069","2022-05-20_10-03-37","monotask",1250,0,0,0,1250,0,0,NA,NA,72,170,394
"069","2022-05-20_10-06-59","multitask",-1345,-2495,200,700,250,14,19,42.8571428571429,68.4210526315789,28,132,399
"069","2022-05-20_10-10-17","monotask",815,-435,0,0,1250,0,0,NA,NA,81,203,399
"069","2022-05-20_10-13-45","multitask",1290,-680,350,870,750,10,20,70,85,53,177,458
"069","2022-05-20_10-17-03","monotask",65,-935,0,0,1000,0,0,NA,NA,70,195,412
"069","2022-05-20_10-20-55","multitask",1445,-505,250,950,750,7,22,57.1428571428571,86.3636363636364,49,159,407
"069","2022-05-20_10-24-18","monotask",865,-135,0,0,1000,0,0,NA,NA,60,170,389
"069","2022-05-20_10-27-34","multitask",2510,-150,600,1060,1000,15,22,60,90.9090909090909,54,192,432
"070","2022-05-24_09-47-40","monotask",750,0,0,0,750,0,0,NA,NA,47,100,341
"070","2022-05-24_09-51-07","multitask",560,-50,-50,410,250,19,17,26.3157894736842,70.5882352941177,29,85,338
"070","2022-05-24_09-54-58","monotask",1000,0,0,0,1000,0,0,NA,NA,55,119,347
"070","2022-05-24_09-58-09","multitask",1070,-70,-50,690,500,9,17,33.3333333333333,88.2352941176471,29,79,314
"070","2022-05-24_10-01-30","monotask",1215,-35,0,0,1250,0,0,NA,NA,68,136,365
"070","2022-05-24_10-04-43","multitask",640,-370,0,510,500,11,18,18.1818181818182,72.2222222222222,28,84,319
"070","2022-05-24_10-08-01","monotask",1750,0,0,0,1750,0,0,NA,NA,95,166,365
"070","2022-05-24_10-11-38","multitask",1650,-50,500,700,500,11,19,54.5454545454545,78.9473684210526,29,81,313
"070","2022-05-24_10-15-03","monotask",2250,0,0,0,2250,0,0,NA,NA,119,190,362
"070","2022-05-24_10-18-22","multitask",1580,-50,300,830,500,11,18,45.4545454545455,88.8888888888889,31,93,342
"071","2022-05-25_09-50-41","monotask",-335,-835,0,0,500,0,0,NA,NA,30,76,303
"071","2022-05-25_09-53-54","multitask",-475,-1065,-50,390,250,9,15,33.3333333333333,66.6666666666667,26,116,397
"071","2022-05-25_09-57-38","monotask",310,-440,0,0,750,0,0,NA,NA,55,116,352
"071","2022-05-25_10-00-51","multitask",485,-505,-50,790,250,9,19,33.3333333333333,78.9473684210526,35,110,325
"071","2022-05-25_10-04-07","monotask",280,-470,0,0,750,0,0,NA,NA,49,90,319
"071","2022-05-25_10-07-16","multitask",415,-755,150,770,250,10,20,40,80,29,101,330
"071","2022-05-25_10-10-34","monotask",590,-660,0,0,1250,0,0,NA,NA,71,119,333
"071","2022-05-25_10-13-42","multitask",675,-575,50,700,500,11,19,27.2727272727273,78.9473684210526,28,91,315
"071","2022-05-25_10-17-04","monotask",1280,-220,0,0,1500,0,0,NA,NA,90,151,388
"071","2022-05-25_10-20-15","multitask",660,-820,150,830,500,17,19,23.5294117647059,89.4736842105263,38,115,342
"072","2022-05-31_13-50-44","monotask",915,-335,0,0,1250,0,0,NA,NA,69,170,448
"072","2022-05-31_13-54-26","multitask",10,-1070,-50,630,500,9,20,22.2222222222222,55,38,142,390
"072","2022-05-31_13-58-53","monotask",565,-435,0,0,1000,0,0,NA,NA,64,194,474
"072","2022-05-31_14-02-17","multitask",90,-1040,200,180,750,10,18,50,38.8888888888889,43,161,429
"072","2022-05-31_14-06-13","monotask",-370,-1120,0,0,750,0,0,NA,NA,63,179,463
"072","2022-05-31_14-09-39","multitask",945,-445,250,640,500,10,18,40,77.7777777777778,40,142,395
"072","2022-05-31_14-14-11","monotask",555,-695,0,0,1250,0,0,NA,NA,77,208,504
"072","2022-05-31_14-18-22","multitask",1315,-385,500,700,500,20,19,40,78.9473684210526,49,194,485
"072","2022-05-31_14-22-21","monotask",1330,-170,0,0,1500,0,0,NA,NA,94,220,567
"072","2022-05-31_14-26-00","multitask",1520,-100,150,720,750,9,20,33.3333333333333,75,50,191,526
"073","2022-06-01_10-23-40","monotask",-250,-750,0,0,500,0,0,NA,NA,40,91,311
"073","2022-06-01_10-27-24","multitask",640,-580,200,770,250,14,18,35.7142857142857,83.3333333333333,17,69,402
"073","2022-06-01_10-34-35","monotask",280,-470,0,0,750,0,0,NA,NA,38,90,372
"073","2022-06-01_10-38-11","multitask",-505,-1355,0,600,250,14,17,21.4285714285714,70.5882352941177,16,74,341
"073","2022-06-01_10-41-48","monotask",450,-300,0,0,750,0,0,NA,NA,37,84,299
"073","2022-06-01_10-45-15","multitask",575,-805,250,880,250,12,21,58.3333333333333,80.9523809523809,28,82,333
"073","2022-06-01_10-48-58","monotask",865,-135,0,0,1000,0,0,NA,NA,56,102,334
"073","2022-06-01_10-52-18","multitask",1050,-430,350,880,250,15,20,46.6666666666667,85,25,75,316
"073","2022-06-01_10-55-56","monotask",400,-600,0,0,1000,0,0,NA,NA,57,99,316
"073","2022-06-01_10-59-13","multitask",1230,-560,400,890,500,17,21,35.2941176470588,80.9523809523809,27,67,329
"074","2022-06-08_16-22-13","monotask",-505,-505,0,0,0,0,0,NA,NA,20,41,269
"074","2022-06-08_16-25-57","multitask",85,-1155,550,690,0,14,19,64.2857142857143,68.4210526315789,1,25,274
"074","2022-06-08_16-29-29","monotask",595,-155,0,0,750,0,0,NA,NA,45,78,312
"074","2022-06-08_16-32-38","multitask",-850,-1710,200,410,250,9,18,44.4444444444444,50,12,44,263
"074","2022-06-08_16-35-51","monotask",-355,-1105,0,0,750,0,0,NA,NA,47,80,297
"074","2022-06-08_16-38-58","multitask",-385,-1545,450,460,250,9,15,66.6666666666667,73.3333333333333,20,58,299
"074","2022-06-08_16-42-10","monotask",-160,-1160,0,0,1000,0,0,NA,NA,60,111,337
"074","2022-06-08_16-45-16","multitask",485,-875,950,160,250,15,15,66.6666666666667,53.3333333333333,13,52,276
"074","2022-06-08_16-48-29","monotask",-480,-1480,0,0,1000,0,0,NA,NA,62,96,290
"074","2022-06-08_16-51-37","multitask",925,-555,850,380,250,13,16,69.2307692307692,56.25,15,53,312
"075","2022-06-10_14-17-19","monotask",-1345,-1595,0,0,250,0,0,NA,NA,16,40,315
"075","2022-06-10_14-21-00","multitask",-3255,-3435,-50,230,0,13,14,7.69230769230769,42.8571428571429,18,56,277
"075","2022-06-10_14-25-35","monotask",-295,-545,0,0,250,0,0,NA,NA,24,60,313
"075","2022-06-10_14-28-48","multitask",-2050,-2270,-100,70,250,13,15,0,33.3333333333333,19,52,261
"075","2022-06-10_14-32-44","monotask",-310,-560,0,0,250,0,0,NA,NA,23,44,320
"075","2022-06-10_14-36-20","multitask",-2270,-2550,-50,80,250,16,15,25,26.6666666666667,21,41,302
"075","2022-06-10_14-39-52","monotask",295,-205,0,0,500,0,0,NA,NA,37,63,321
"075","2022-06-10_14-43-21","multitask",-1220,-1720,250,0,250,17,16,41.1764705882353,25,19,67,308
"075","2022-06-10_14-47-14","monotask",45,-455,0,0,500,0,0,NA,NA,27,63,318
"075","2022-06-10_14-50-37","multitask",-855,-1745,150,490,250,14,19,35.7142857142857,47.3684210526316,22,55,299
"076","2022-06-13_16-40-00","monotask",-1690,-2190,0,0,500,0,0,NA,NA,36,90,331
"076","2022-06-13_16-43-21","multitask",-2690,-2970,-50,330,0,13,17,7.69230769230769,47.0588235294118,12,66,297
"076","2022-06-13_16-48-00","monotask",-1095,-1595,0,0,500,0,0,NA,NA,29,78,329
"076","2022-06-13_16-52-07","multitask",-915,-1625,150,310,250,12,17,25,52.9411764705882,19,56,288
"076","2022-06-13_16-55-40","monotask",-1805,-2055,0,0,250,0,0,NA,NA,33,66,296
"076","2022-06-13_16-59-00","multitask",-2930,-3730,100,200,500,9,15,22.2222222222222,40,29,78,292
"076","2022-06-13_17-02-43","monotask",-2335,-2835,0,0,500,0,0,NA,NA,29,57,255
"076","2022-06-13_17-06-05","multitask",-3080,-3310,100,130,0,13,13,15.3846153846154,38.4615384615385,13,58,246
"076","2022-06-13_17-09-37","monotask",-1030,-1530,0,0,500,0,0,NA,NA,33,72,313
"076","2022-06-13_17-13-02","multitask",-2835,-3395,300,10,250,11,14,36.3636363636364,28.5714285714286,15,64,264
"077","2022-06-13_19-27-12","monotask",330,-170,0,0,500,0,0,NA,NA,37,138,469
"077","2022-06-13_19-30-44","multitask",570,-260,200,380,250,20,16,20,68.75,27,117,430
"077","2022-06-13_19-34-20","monotask",1045,-205,0,0,1250,0,0,NA,NA,62,156,441
"077","2022-06-13_19-37-35","multitask",-300,-1470,50,620,500,12,19,16.6666666666667,63.1578947368421,30,111,392
"077","2022-06-13_19-40-54","monotask",240,-510,0,0,750,0,0,NA,NA,51,149,440
"077","2022-06-13_19-44-10","multitask",635,-475,0,610,500,7,19,28.5714285714286,73.6842105263158,29,83,343
"077","2022-06-13_19-47-22","monotask",595,-405,0,0,1000,0,0,NA,NA,64,145,400
"077","2022-06-13_19-50-34","multitask",700,-1040,550,690,500,14,18,57.1428571428571,77.7777777777778,34,115,398
"077","2022-06-13_19-53-50","monotask",845,-405,0,0,1250,0,0,NA,NA,77,204,460
"077","2022-06-13_19-57-04","multitask",1095,-395,250,740,500,16,20,31.25,75,43,118,395
"078","2022-06-15_14-23-19","monotask",795,-205,0,0,1000,0,0,NA,NA,67,144,297
"078","2022-06-15_14-27-02","multitask",185,-775,150,560,250,9,19,33.3333333333333,63.1578947368421,20,81,245
"078","2022-06-15_14-31-27","monotask",920,-580,0,0,1500,0,0,NA,NA,75,120,292
"078","2022-06-15_14-34-38","multitask",-115,-1595,500,730,250,18,19,33.3333333333333,73.6842105263158,26,78,235
"078","2022-06-15_14-37-55","monotask",370,-630,0,0,1000,0,0,NA,NA,59,100,258
"078","2022-06-15_14-41-03","multitask",700,-810,350,910,250,12,21,41.6666666666667,80.9523809523809,20,82,247
"078","2022-06-15_14-44-13","monotask",495,-755,0,0,1250,0,0,NA,NA,63,98,259
"078","2022-06-15_14-47-20","multitask",-130,-1480,300,800,250,13,20,38.4615384615385,75,25,70,229
"078","2022-06-15_14-50-35","monotask",1190,-310,0,0,1500,0,0,NA,NA,81,139,300
"078","2022-06-15_14-53-42","multitask",505,-1015,300,720,500,16,20,37.5,75,35,93,242
"079","2022-06-15_16-45-10","monotask",715,-35,0,0,750,0,0,NA,NA,59,131,397
"079","2022-06-15_16-49-01","multitask",1290,-310,350,750,500,12,18,41.6666666666667,88.8888888888889,35,110,409
"079","2022-06-15_16-52-32","monotask",1750,0,0,0,1750,0,0,NA,NA,100,186,426
"079","2022-06-15_16-55-52","multitask",1350,-400,500,500,750,19,17,42.1052631578947,64.7058823529412,43,116,368
"079","2022-06-15_16-59-23","monotask",2000,0,0,0,2000,0,0,NA,NA,100,184,410
"079","2022-06-15_17-02-47","multitask",1515,-275,650,640,500,11,19,72.7272727272727,73.6842105263158,37,104,383
"079","2022-06-15_17-06-18","monotask",1965,-35,0,0,2000,0,0,NA,NA,101,174,356
"079","2022-06-15_17-09-32","multitask",2375,-135,850,910,750,15,21,66.6666666666667,85.7142857142857,37,108,395
"079","2022-06-15_17-13-08","monotask",2250,0,0,0,2250,0,0,NA,NA,115,171,317
"079","2022-06-15_17-16-30","multitask",2160,-50,550,910,750,13,20,53.8461538461538,90,43,111,385
"080","2022-06-16_16-44-55","monotask",1625,-625,0,0,2250,0,0,NA,NA,135,258,506
"080","2022-06-16_16-48-19","multitask",1040,-730,350,420,1000,8,18,87.5,61.1111111111111,72,210,448
"080","2022-06-16_16-51-54","monotask",1935,-815,0,0,2750,0,0,NA,NA,215,392,649
"080","2022-06-16_16-55-05","multitask",925,-1495,650,520,1250,16,19,62.5,57.8947368421053,90,253,490
"080","2022-06-16_16-58-18","monotask",1830,-920,0,0,2750,0,0,NA,NA,179,345,583
"080","2022-06-16_17-01-35","multitask",2020,-660,400,780,1500,11,20,54.5454545454545,75,91,207,431
"080","2022-06-16_17-04-45","monotask",3055,-695,0,0,3750,0,0,NA,NA,299,486,751
"080","2022-06-16_17-07-54","multitask",415,-1255,450,720,500,9,19,66.6666666666667,73.6842105263158,62,202,416
"080","2022-06-16_17-11-04","monotask",3615,-385,0,0,4000,0,0,NA,NA,302,487,818
"080","2022-06-16_17-14-13","multitask",2115,-735,500,850,1500,15,20,46.6666666666667,85,83,193,431
"081","2022-06-17_10-10-51","monotask",1500,0,0,0,1500,0,0,NA,NA,87,186,491
"081","2022-06-17_10-14-09","multitask",1085,-255,200,640,500,11,19,36.3636363636364,73.6842105263158,31,117,479
"081","2022-06-17_10-17-50","monotask",2215,-35,0,0,2250,0,0,NA,NA,121,172,510
"081","2022-06-17_10-21-05","multitask",2110,-150,300,960,1000,11,22,45.4545454545455,86.3636363636364,54,127,477
"081","2022-06-17_10-24-25","monotask",2300,-450,0,0,2750,0,0,NA,NA,145,178,542
"081","2022-06-17_10-27-48","multitask",2020,-170,200,740,1250,8,19,37.5,84.2105263157895,70,128,484
"081","2022-06-17_10-31-23","monotask",2730,-520,0,0,3250,0,0,NA,NA,163,192,587
